#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         541            -7.47002            -7.50866           0.0117213
         542             -7.4748             -7.5086           0.0116998
         543            -7.47924            -7.50854           0.0116784
         544            -7.48264             -7.5085            0.011657
         545            -7.48789            -7.50846           0.0116357
         546            -7.49302            -7.50843           0.0116144
         547            -7.49864            -7.50841           0.0115932
         548            -7.50438            -7.50841           0.0115721
         549            -7.51054            -7.50841            0.011551
         550            -7.51643            -7.50842             0.01153
         551            -7.52266            -7.50845           0.0115091
         552            -7.52791            -7.50848           0.0114883
         553            -7.53441            -7.50853           0.0114676
         554            -7.54018            -7.50859           0.0114471
         555            -7.54584            -7.50866           0.0114266
         556            -7.55135            -7.50873           0.0114063
         557            -7.55636            -7.50882           0.0113862
         558            -7.56245            -7.50891           0.0113662
         559            -7.56702            -7.50902           0.0113463
         560            -7.57231            -7.50913           0.0113266
         561            -7.57633            -7.50925           0.0113071
         562            -7.58037            -7.50938           0.0112877
         563            -7.58343            -7.50951           0.0112684
         564            -7.58711            -7.50965           0.0112492
         565            -7.58815            -7.50979           0.0112302
         566            -7.59011            -7.50993           0.0112112
         567            -7.59265            -7.51007           0.0111924
         568            -7.59413            -7.51022           0.0111737
         569            -7.59487            -7.51037            0.011155
         570            -7.59519            -7.51052           0.0111365
         571            -7.59509            -7.51067           0.0111179
         572            -7.59425            -7.51081           0.0110995
         573            -7.59363            -7.51096            0.011081
         574            -7.59356             -7.5111           0.0110627
         575            -7.59209            -7.51124           0.0110443
         576            -7.59087            -7.51138            0.011026
         577             -7.5886            -7.51151           0.0110077
         578            -7.58625            -7.51164           0.0109894
         579            -7.58385            -7.51177           0.0109712
         580            -7.58174            -7.51189           0.0109529
         581            -7.57928            -7.51201           0.0109347
         582            -7.57456            -7.51211           0.0109164
         583            -7.57115            -7.51221           0.0108982
         584            -7.56809            -7.51231           0.0108799
         585            -7.56379             -7.5124           0.0108617
         586            -7.55859            -7.51248           0.0108434
         587            -7.55316            -7.51255           0.0108252
         588            -7.54851            -7.51261           0.0108069
         589            -7.54336            -7.51266           0.0107887
         590            -7.53839             -7.5127           0.0107705
         591            -7.53329            -7.51274           0.0107524
         592             -7.5281            -7.51276           0.0107342
         593            -7.52252            -7.51278           0.0107161
         594             -7.5156            -7.51278           0.0106981
         595            -7.50964            -7.51278           0.0106801
         596            -7.50306            -7.51276           0.0106622
         597            -7.49751            -7.51274           0.0106444
         598             -7.4917             -7.5127           0.0106266
         599              -7.486            -7.51266            0.010609
         600            -7.48109            -7.51261           0.0105914
         601            -7.47602            -7.51254            0.010574
         602            -7.46952            -7.51247           0.0105567
         603            -7.46487            -7.51239           0.0105395
         604            -7.46048            -7.51231           0.0105224
         605            -7.45507            -7.51221           0.0105054
         606            -7.45159            -7.51211           0.0104885
         607            -7.44748            -7.51201           0.0104718
         608            -7.44406             -7.5119           0.0104552
         609            -7.44102            -7.51178           0.0104386
         610            -7.43743            -7.51166           0.0104222
         611             -7.4359            -7.51153           0.0104059
         612            -7.43353            -7.51141           0.0103897
         613            -7.43294            -7.51128           0.0103735
         614            -7.43155            -7.51115           0.0103575
         615            -7.43131            -7.51102           0.0103414
         616            -7.43191            -7.51089           0.0103254
         617            -7.43239            -7.51076           0.0103095
