#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         527             -4.8853             -5.1661           0.0163065
         528            -4.88153            -5.16556           0.0162845
         529            -4.87863            -5.16502           0.0162628
         530            -4.87509            -5.16447           0.0162413
         531            -4.87181            -5.16392           0.0162201
         532            -4.86878            -5.16336           0.0161991
         533            -4.86646            -5.16281           0.0161782
         534            -4.86394            -5.16225           0.0161576
         535            -4.86136            -5.16168           0.0161372
         536            -4.85859            -5.16112            0.016117
         537            -4.85577            -5.16055            0.016097
         538            -4.85366            -5.15998           0.0160772
         539            -4.85153            -5.15941           0.0160576
         540            -4.84967            -5.15883           0.0160381
         541            -4.84811            -5.15826           0.0160187
         542             -4.8461            -5.15768           0.0159995
         543            -4.84456            -5.15711           0.0159804
         544            -4.84307            -5.15653           0.0159615
         545            -4.84193            -5.15595           0.0159426
         546            -4.84146            -5.15538           0.0159238
         547            -4.84078             -5.1548           0.0159051
         548             -4.8402            -5.15423           0.0158864
         549            -4.84049            -5.15366           0.0158678
         550             -4.8406            -5.15309           0.0158491
         551            -4.84054            -5.15252           0.0158305
         552            -4.84169            -5.15196           0.0158118
         553            -4.84252             -5.1514           0.0157931
         554            -4.84364            -5.15084           0.0157744
         555            -4.84506            -5.15029           0.0157556
         556            -4.84692            -5.14974           0.0157367
         557            -4.84937            -5.14921           0.0157177
         558            -4.85225            -5.14867           0.0156985
         559             -4.8551            -5.14815           0.0156792
         560            -4.85805            -5.14763           0.0156598
         561            -4.86079            -5.14712           0.0156402
         562            -4.86377            -5.14661           0.0156205
         563            -4.86712            -5.14612           0.0156007
         564            -4.87128            -5.14563           0.0155806
         565            -4.87517            -5.14515           0.0155604
         566            -4.87939            -5.14468             0.01554
         567            -4.88376            -5.14422           0.0155194
         568            -4.88828            -5.14377           0.0154986
         569            -4.89338            -5.14333           0.0154776
         570            -4.89798             -5.1429           0.0154564
         571            -4.90329            -5.14248           0.0154351
         572            -4.90839            -5.14207           0.0154135
         573            -4.91356            -5.14167           0.0153918
         574            -4.91864            -5.14128           0.0153698
         575            -4.92347            -5.14091           0.0153478
         576             -4.9291            -5.14054           0.0153255
         577            -4.93401            -5.14018           0.0153032
         578            -4.93941            -5.13983           0.0152806
         579            -4.94514             -5.1395           0.0152579
         580            -4.95105            -5.13917           0.0152351
         581            -4.95668            -5.13886           0.0152121
         582            -4.96204            -5.13855            0.015189
         583            -4.96757            -5.13826           0.0151658
         584            -4.97344            -5.13798           0.0151424
         585            -4.97873            -5.13771            0.015119
         586            -4.98421            -5.13744           0.0150955
         587            -4.99018            -5.13719           0.0150718
         588            -4.99574            -5.13695           0.0150481
         589            -5.00164            -5.13672           0.0150243
         590            -5.00744             -5.1365           0.0150005
         591            -5.01297             -5.1363           0.0149765
         592            -5.01914             -5.1361           0.0149525
         593            -5.02489            -5.13591           0.0149285
         594            -5.03081            -5.13573           0.0149044
         595            -5.03704            -5.13557           0.0148803
         596            -5.04282            -5.13541           0.0148561
         597            -5.04858            -5.13527            0.014832
         598            -5.05401            -5.13513           0.0148078
         599            -5.05968              -5.135           0.0147836
         600            -5.06542            -5.13489           0.0147594
         601            -5.07106            -5.13478           0.0147352
         602            -5.07657            -5.13469           0.0147111
         603            -5.08239             -5.1346           0.0146869
