#     BLOCK:          ACTUAL_PE:             PE_AVE:              ERROR:
         569            -7.48468            -7.55876          0.00475495
         570            -7.48771            -7.55864          0.00474825
         571            -7.39298            -7.55835          0.00474879
         572            -7.53226             -7.5583           0.0047407
         573            -7.54231            -7.55828          0.00473251
         574             -7.5123             -7.5582          0.00472494
         575            -7.55213            -7.55819          0.00471674
         576            -7.58408            -7.55823          0.00470876
         577            -7.60552            -7.55831          0.00470132
         578            -7.63169            -7.55844           0.0046949
         579             -7.6108            -7.55853          0.00468766
         580            -7.63668            -7.55866          0.00468151
         581            -7.66679            -7.55885          0.00467715
         582             -7.6991            -7.55909          0.00467532
         583            -7.73332            -7.55939          0.00467684
         584            -7.75125            -7.55972          0.00468036
         585            -7.69264            -7.55995          0.00467787
         586            -7.63769            -7.56008          0.00467177
         587            -7.60984            -7.56016          0.00466458
         588            -7.59271            -7.56022          0.00465697
         589            -7.62289            -7.56033          0.00465028
         590            -7.61983            -7.56043          0.00464349
         591            -7.63376            -7.56055          0.00463729
         592             -7.5096            -7.56046          0.00463026
         593            -7.56565            -7.56047          0.00462246
         594            -7.56156            -7.56047          0.00461468
         595            -7.58237            -7.56051          0.00460707
         596            -7.58508            -7.56055          0.00459952
         597            -7.51265            -7.56047          0.00459252
         598            -7.57285            -7.56049          0.00458489
         599            -7.60418            -7.56057          0.00457781
         600            -7.59624            -7.56063          0.00457057
         601            -7.62005            -7.56072          0.00456403
         602            -7.61715            -7.56082          0.00455741
         603            -7.60304            -7.56089          0.00455039
         604            -7.57665            -7.56091          0.00454293
         605            -7.59211            -7.56097          0.00453572
         606            -7.58202              -7.561          0.00452837
         607            -7.53646            -7.56096          0.00452109
         608            -7.44656            -7.56077          0.00451756
         609            -7.43047            -7.56056          0.00451521
         610             -7.4645             -7.5604          0.00451055
         611            -7.51024            -7.56032          0.00450392
         612            -7.57374            -7.56034          0.00449661
         613            -7.62424            -7.56044          0.00449049
         614            -7.64656            -7.56058          0.00448536
         615            -7.56669            -7.56059          0.00447808
         616            -7.69494            -7.56081          0.00447612
         617            -7.63932            -7.56094          0.00447067
