#       RW:                  X:                  Y:                  Z:
         40       6.04159880353      -5.47959354453      -11.5609335128
         41      -2.81442583729       5.49202272225      -3.31881672715
         42      -3.39641879566       8.20549436606       8.29104812996
         43      -14.0755724765     -0.377269590354       8.57201467599
         44      -9.16919595489       4.46575601527      -1.89182340427
         45      -8.97840895354       7.54860958722       12.5839501036
         46        -3.460314269       3.52334443388       4.05047952632
         47      -5.75452505336       2.86328741082      -3.55400508878
         48      0.123589434094      0.832191419005      -2.02587443189
         49        6.9333074392       2.77536606361      -2.75895155062
         50       7.40252645029       5.06039578499       2.84922527535
         51     -0.178915282971      -12.5460103766       7.44235731115
         52      -1.18860560531       1.15117577784       4.99306170099
         53       5.89747690263      0.834211476921      -3.57835173351
         54       2.64449785941       2.60746256428        -4.568749325
         55       2.89282845942       7.55339247222      -10.2585591157
         56       1.31485244494       3.81538345445       -5.3006692298
         57      -4.37608638313       5.83642550576      -1.45596015776
         58       3.27201620413       -4.5709280438     -0.602717044435
         59        12.468431585      -2.23578510854       9.34970692332
         60      -2.84995624558      -5.91463619331      -1.19052006293
         61       1.05380063587        4.2341336066      -1.42348729905
         62      0.836286989905       8.79017742916       3.90256518599
         63      -3.11691074903      -2.55104839018       8.09436791076
         64     -0.892614151289      -9.53997430288      -6.98623834529
         65       2.58387761465       1.62449317963       4.12573451024
         66      0.971896854186      0.136489266091       2.54211018007
         67      -11.7484478035       3.14568121044     -0.194483574204
         68       5.35744946651     -0.267253667846      -7.04486242581
         69       1.99923881588      0.478748667011       9.71262998731
         70       3.19347982224         1.473946844       4.42345440275
         71       5.22090141054       7.94258024765       8.68575405023
         72       8.98509537646      -9.29799271847      -3.60421754915
         73       4.23169924758       4.81707477775      -16.7642401949
         74      -3.62330057255      -2.89104190885       1.42691187632
         75       1.83657437588      -3.96535881123      -2.13267972518
         76      -9.74621817649      -13.9104218235      -14.4289119495
         77      -3.41786386963      -3.13020678178      -3.37780050119
         78       4.10212083587      -10.1649600076      -0.34667191329
         79      -12.6910015469       -6.8898992286      0.156721405493
         80       7.54940801128       1.71596862984       -2.2688329442
         81       3.54703567956      -1.21203467865      -1.33408162833
         82       6.56440633129       -1.7322823063       11.0593338897
         83      -8.29860500436     -0.776422430639      -3.03314053038
         84      -2.56830940428     -0.250517858276       7.86985697224
         85       0.68982589309      -8.45820478905      -1.94634159834
         86       1.73907170797     0.0274174407206      -4.71990058273
         87      0.878636221855       1.28845722765      -2.56333887775
         88       7.63796198275      -6.00671751662       3.64122403469
         89       9.54874961991       6.93455223138      0.578313147524
         90       5.55108110388       9.21224273407      -2.36041201634
         91       11.1305676352      -7.78441002412      -14.2617934476
         92      -7.55241126965       3.91871524085      -1.53643288654
         93       7.80894407244       -3.3178965816      0.539806655055
         94       3.03124022361       1.07239220095       -6.6516900082
         95      -2.91360906822       13.6035107275       6.57135838918
