#       TEMPERATURE:                 MU:              SIGMA:             AVE_LE:              ERROR:         ACCEPTANCE:      LAST_X_WALKER:
            0.036442           -0.814998            0.714258            -0.38184           0.0038526                0.92          -0.0573648
            0.036244           -0.805013            0.727245           -0.383138          0.00388352            0.493333            0.435796
            0.036046           -0.770296            0.726379           -0.385922          0.00387124                0.72           -0.382781
            0.035848           -0.848116            0.701637           -0.387309          0.00388691                0.72             -1.2096
             0.03565           -0.787373            0.739999           -0.396069           0.0039761            0.546667            -0.59079
            0.035452           -0.789023            0.739313           -0.382499          0.00383765            0.693333             2.62055
            0.035254           -0.720882            0.710398           -0.393417          0.00394278                0.64           -0.199217
            0.035056           -0.805777            0.725472           -0.376137          0.00380058                 0.4            0.141752
            0.034858           -0.763338             0.68876           -0.407991          0.00408198            0.853333            -1.75793
             0.03466           -0.793491            0.712264           -0.415955          0.00415282            0.413333             1.30264
            0.034462           -0.705047            0.642605           -0.410274          0.00409152            0.826667            0.179983
            0.034264            -0.59274            0.711738           -0.412786          0.00411399                0.52            -0.93113
            0.034066           -0.662241            0.729676           -0.356673          0.00359741            0.586667           -0.317572
            0.033868           -0.957787            0.714491           -0.360461          0.00361381            0.773333            -1.11085
             0.03367           -0.600196            0.603959           -0.314738          0.00315954            0.933333             0.41299
            0.033472           -0.619692            0.637768           -0.344434          0.00344471            0.893333           -0.503593
            0.033274           -0.782363             0.63664           -0.439838          0.00438533                 0.8            0.620992
            0.033076            -0.90672            0.632552           -0.442209          0.00440616            0.493333              1.1567
            0.032878           -0.786037            0.668837           -0.421956          0.00421524                0.76            -1.02876
             0.03268           -0.849561            0.642325           -0.427805          0.00427934                 0.6           -0.631643
            0.032482            -0.84241            0.599079            -0.43656          0.00435238            0.706667            -1.60099
            0.032284           -0.878901            0.576244           -0.434947          0.00433902            0.586667            -1.65027
            0.032086           -0.682646             0.60127           -0.394632          0.00393579                0.76             1.11255
            0.031888           -0.919326            0.655542           -0.368557          0.00370673                0.88            -1.77279
             0.03169           -0.982961            0.619179           -0.376478          0.00378053            0.733333           -0.272568
            0.031492            -0.83839            0.635423           -0.434654          0.00433529            0.946667            0.868797
            0.031294           -0.852098            0.644359           -0.418255          0.00418606            0.546667            0.429039
            0.031096           -0.957737            0.593558           -0.429942          0.00429299            0.746667            -1.38567
            0.030898           -0.577505            0.572712           -0.342721          0.00342924            0.813333           -0.873766
              0.0307           -0.792354             0.56523           -0.423037          0.00422283            0.946667           -0.999058
